	FIPS104	DEPT_NAME	DEPTCO	MIGCO2	MUNICO	MUNI_NAME	MATCH_QUAL	MPIO	MPIOS	AREA	PERIMETER	WCOLGEN02_	WCOLGEN021	DPTO	NOMBRE_DPT	NOMBRE_MPI	NOMBRE_CAB	CLASEMUN	ZONA	OF_REG	REG_ZONAS	HECTARES	CENTROID_LNG	CENTROID_LAT
856	CO19	Meta	50	50	340	San Martín	94.0	689	50689	6514118435.79	452045.952389	860	815	50	META	SAN MARTIN	SAN MARTIN	CM	ZONA11	DABOG	DABOGZONA11	651411.844	1124392.8595282622	882278.1596250684
857	CO29	Valle del Cauca	76	76	511	Restrepo	100.0	606	76606	136585405.296	54366.8566501	861	151	76	VALLE DEL CAUCA	RESTREPO	RESTREPO	CM	ZONA02	DACLI	DACLIZONA02	13658.541	723714.5604252513	911587.1001789399
858	CO29	Valle del Cauca	76	76	511	Vijes	100.0	869	76869	170679420.245	56984.5904859	862	162	76	VALLE DEL CAUCA	VIJES	VIJES	CM	ZONA02	DACLI	DACLIZONA02	17067.942	731893.6925604003	904578.6134813968
859	CO29	Valle del Cauca	76	76	496	Guacari	100.0	318	76318	188512979.111	68037.7728215	863	143	76	VALLE DEL CAUCA	GUACARI	GUACARI	CM	ZONA02	DACLI	DACLIZONA02	18851.298	752529.0757330832	909193.3527669685
860	CO28	Tolima	73	73	483	Prado	100.0	563	73563	348301877.531	88159.4213276	864	207	73	TOLIMA	PRADO	PRADO	CM	ZONA04	DALES	DALESZONA04	34830.188	909322.1439093315	903739.8677277166
861	CO29	Valle del Cauca	76	76	496	Ginebra	100.0	306	76306	233223600.717	76329.1756927	865	142	76	VALLE DEL CAUCA	GINEBRA	GINEBRA	CM	ZONA02	DACLI	DACLIZONA02	23322.36	764189.9670625946	905113.7015191196
862	CO16	Huila	41	41	300	Colombia	100.0	206	41206	1617854054.51	211945.045903	866	64	41	HUILA	COLOMBIA	COLOMBIA	CM	ZONA13	DABOG	DABOGZONA13	161785.405	928936.9267641675	867349.2790570711
863	CO29	Valle del Cauca	76	76	493	La Cumbre	100.0	377	76377	206099735.173	65178.5399772	867	166	76	VALLE DEL CAUCA	LA CUMBRE	LA CUMBRE	CM	ZONA02	DACLI	DACLIZONA02	20609.974	719185.7724258534	897441.6685360695
864	CO29	Valle del Cauca	76	76	494	El Cerrito	100.0	248	76248	507557766.468	150919.179394	868	139	76	VALLE DEL CAUCA	EL CERRITO	EL CERRITO	CM	ZONA02	DACLI	DACLIZONA02	50755.777	761901.9519211082	898367.5045699963
865	CO28	Tolima	73	73	483	Dolores	100.0	236	73236	649053697.961	153357.930384	869	192	73	TOLIMA	DOLORES	DOLORES	CM	ZONA04	DALES	DALESZONA04	64905.37	914962.3321591619	886886.323762547
866	CO15	Guaina	97	94	530	Cacahual	100.0	886	94886	2916715457.75	252041.192548	870	1002	94	GUAINIA	CACAHUAL	CACAHUAL	CD	ZONA16	DABOG	DABOGZONA16	291671.546	1718657.9579217744	858505.6528589135
867	CO29	Valle del Cauca	76	76	499	Palmira	100.0	520	76520	1038415058.96	173468.809974	871	149	76	VALLE DEL CAUCA	PALMIRA	PALMIRA	CM	ZONA02	DACLI	DACLIZONA02	103841.506	758684.9981927819	884715.2823121947
868	CO28	Tolima	73	73	473	Rioblanco	100.0	616	73616	1635324061.83	218613.533798	872	209	73	TOLIMA	RIOBLANCO	RIOBLANCO	CM	ZONA04	DALES	DALESZONA04	163532.406	799615.945068164	875314.0024778206
869	CO19	Meta	50	50	343	El Dorado	100.0	270	50270	105754151.963	43834.3932689	873	798	50	META	EL DORADO	EL DORADO	CM	ZONA11	DABOG	DABOGZONA11	10575.415	1031846.8634030508	895536.5887873615
870	CO15	Guaina	97	94	530	Barranco Mina	95.0	343	94343	11491866265.2	721902.885113	874	1006	94	GUAINIA	BARRANCO MINAS	BARRANCO MINAS	CD	ZONA16	DABOG	DABOGZONA16	1149186.627	1531556.37257113	851007.7499036121
871	CO28	Tolima	73	73	469	Natagaima	100.0	483	73483	952209912.161	147940.606263	875	203	73	TOLIMA	NATAGAIMA	NATAGAIMA	CM	ZONA06	DALES	DALESZONA06	95220.991	881027.8164364913	882565.3611124635
872	CO19	Meta	50	50	337	La Uribe	100.0	370	50370	6299405385.74	450038.118966	876	1008	50	META	LA URIBE	LA URIBE	CM	ZONA11	DABOG	DABOGZONA11	629940.539	958205.3236881619	824477.263079999
873	CO19	Meta	50	50	342	Lejanías	92.0	400	50400	969315528.421	160396.854464	877	805	50	META	LEJANIAS	LEJANIAS	CM	ZONA11	DABOG	DABOGZONA11	96931.553	1004356.6254601666	872250.9702180568
874	CO19	Meta	50	50	343	El Castillo	100.0	251	50251	719572906.264	124224.193681	878	798	50	META	EL CASTILLO	EL CASTILLO	CM	ZONA11	DABOG	DABOGZONA11	71957.291	1012944.2567570894	887007.2630036755
875	CO29	Valle del Cauca	76	76	504	Yumbo	100.0	892	76892	159156456.581	57478.3070762	879	164	76	VALLE DEL CAUCA	YUMBO	YUMBO	CM	ZONA02	DACLI	DACLIZONA02	15915.646	726268.8430311583	886562.8844974155
876	CO28	Tolima	73	73	457	Ataco	100.0	067	73067	1174304580.87	220346.583578	880	184	73	TOLIMA	ATACO	ATACO	CM	ZONA04	DALES	DALESZONA04	117430.458	838808.3025303256	868604.9648162266
877	CO19	Meta	50	50	335	Granada	100.0	313	50313	229649754.477	73783.2914813	881	800	50	META	GRANADA	GRANADA	CM	ZONA11	DABOG	DABOGZONA11	22964.975	1035422.8902126933	876911.6850346496
878	CO29	Valle del Cauca	76	76	484	Cali	100.0	001	76001	504342347.18	91165.6387184	882	129	76	VALLE DEL CAUCA	CALI	SANTIAGO DE CALI	CM	ZONA01	DACLI	DACLIZONA01	50434.235	720012.5077031892	867752.9946842298
879	CO19	Meta	50	50	337	Mesetas	100.0	330	50330	2119664305.24	259582.135595	883	803	50	META	MESETAS	MESETAS	CM	ZONA11	DABOG	DABOGZONA11	211966.431	993795.8865616246	828995.7957677459
880	CO19	Meta	50	50	342	Fuente de Oro	100.0	287	50287	754198736.904	126397.638804	884	799	50	META	FUENTE DE ORO	FUENTE DE ORO	CM	ZONA11	DABOG	DABOGZONA11	75419.874	1050168.591691217	860970.0444483199
881	CO28	Tolima	73	73	483	Alpujarra	100.0	024	73024	492656977.172	96180.3664148	885	179	73	TOLIMA	ALPUJARRA	ALPUJARRA	CM	ZONA04	DALES	DALESZONA04	49265.698	902058.748179585	864643.971133001
882	CO29	Valle del Cauca	76	76	500	Pradera	100.0	563	76563	428280451.02	100413.765415	886	150	76	VALLE DEL CAUCA	PRADERA	PRADERA	CM	ZONA02	DACLI	DACLIZONA02	42828.045	766086.4760090972	869548.9704776872
883	CO19	Meta	50	50	339	Puerto Lleras	100.0	577	50577	2085450652.32	226559.110142	887	809	50	META	PUERTO LLERAS	PUERTO LLERAS	CM	ZONA11	DABOG	DABOGZONA11	208545.065	1094346.7097265916	847315.5938906104
884	CO29	Valle del Cauca	76	76	491	Candelaria	100.0	130	76130	261171028.389	67631.2256271	888	135	76	VALLE DEL CAUCA	CANDELARIA	CANDELARIA	CM	ZONA02	DACLI	DACLIZONA02	26117.103	739463.5551273479	865915.5416820433
885	CO19	Meta	50	50	339	Mapiripán	93.0	325	50325	12474093819.7	565041.944008	889	802	50	META	MAPIRIPAN	MAPIRIPAN	CM	ZONA11	DABOG	DABOGZONA11	1247409.382	1237010.5618697095	834161.1970991198
886	CO16	Huila	41	41	300	Villavieja	100.0	872	41872	647741787.657	129269.064271	890	91	41	HUILA	VILLAVIEJA	VILLAVIEJA	CM	ZONA13	DABOG	DABOGZONA13	64774.179	879845.3746921736	852551.8513689727
887	CO16	Huila	41	41	301	Aipe	100.0	016	41016	686864108.905	157007.547597	891	59	41	HUILA	AIPE	AIPE	CM	ZONA13	DABOG	DABOGZONA13	68686.411	855438.8167357817	851334.794285437
888	CO29	Valle del Cauca	76	76	495	Florida	100.0	275	76275	435596733.216	97006.2212352	892	141	76	VALLE DEL CAUCA	FLORIDA	FLORIDA	CM	ZONA02	DACLI	DACLIZONA02	43559.673	762723.0117876268	857013.7702068294
889	CO28	Tolima	73	73	471	Planadas	100.0	555	73555	1385574775.17	178972.882466	893	206	73	TOLIMA	PLANADAS	PLANADAS	CM	ZONA04	DALES	DALESZONA04	138557.478	802930.343660883	841705.7959216979
890	CO29	Valle del Cauca	76	76	497	Jamundí	91.0	364	76364	684755294.908	118340.319846	894	144	76	VALLE DEL CAUCA	JAMUNDI	JAMUNDI	CM	ZONA03	DACLI	DACLIZONA03	68475.529	712673.3569589431	845638.2025262921
891	CO19	Meta	50	50	342	San Juan de Arama	100.0	683	50683	834158241.55	164458.299834	895	813	50	META	SAN JUAN DE ARAMA	SAN JUAN DE ARAMA	CM	ZONA11	DABOG	DABOGZONA11	83415.824	1029948.078686078	846599.6275953946
892	CO09	Cauca	19	19	187	Puerto Tejada	100.0	573	19573	100352385.833	47006.6537185	896	115	19	CAUCA	PUERTO TEJADA	PUERTO TEJADA	CM	ZONA03	DACLI	DACLIZONA03	10035.239	736209.318033599	853004.3661598496
893	CO09	Cauca	19	19	194	Miranda	100.0	455	19455	151158201.064	79569.0136762	897	109	19	CAUCA	MIRANDA	MIRANDA	CM	ZONA03	DACLI	DACLIZONA03	15115.82	760873.1774232917	848425.1880293934
894	CO16	Huila	41	41	300	Baraya	100.0	078	41078	400777773.911	88385.7650308	898	62	41	HUILA	BARAYA	BARAYA	CM	ZONA13	DABOG	DABOGZONA13	40077.777	899245.3418620505	841457.0678447541
895	CO09	Cauca	19	19	179	Padilla	100.0	513	19513	113043577.128	44484.856447	899	111	19	CAUCA	PADILLA	PADILLA	CM	ZONA03	DACLI	DACLIZONA03	11304.358	746954.8383039167	845539.0554690623
896	CO09	Cauca	19	19	184	Páez	89.0	418	19418	2825990898.41	318347.5969	900	107	19	CAUCA	LOPEZ	MICAY	CM	ZONA03	DACLI	DACLIZONA03	282599.09	640463.7895572663	825002.3106881889
897	CO16	Huila	41	41	294	Neiva	100.0	001	41001	1472965821.28	266702.102851	901	57	41	HUILA	NEIVA	NEIVA	CM	ZONA13	DABOG	DABOGZONA13	147296.582	860016.6001233193	824527.6531219138
898	CO09	Cauca	19	19	179	Caloto	100.0	142	19142	451378116.666	102080.301055	902	100	19	CAUCA	CALOTO	CALOTO	CM	ZONA03	DACLI	DACLIZONA03	45137.812	742341.4350742468	831187.1671434412
899	CO09	Cauca	19	19	194	Corinto	100.0	212	19212	310613111.206	76951.3907462	903	111	19	CAUCA	CORINTO	CORINTO	CM	ZONA03	DACLI	DACLIZONA03	31061.311	763108.3404742582	838532.284444559
900	CO19	Meta	50	50	338	Vista Hermosa	95.0	711	50711	4499515357.45	390012.832548	904	816	50	META	VISTAHERMOSA	VISTAHERMOSA	CM	ZONA11	DABOG	DABOGZONA11	449951.536	1047553.6077035313	799699.930578845
901	CO16	Huila	41	41	301	Tello	100.0	799	41799	655424447.741	124661.006065	905	88	41	HUILA	TELLO	TELLO	CM	ZONA13	DABOG	DABOGZONA13	65542.445	889002.6222170424	827784.4108652277
902	CO09	Cauca	19	19	188	Santander de Quilichao	100.0	698	19698	423101084.871	106661.350609	906	118	19	CAUCA	SANTANDER DE QUILICHAO	SANTANDER DE QUILICHAO	CM	ZONA03	DACLI	DACLIZONA03	42310.108	727153.2155658524	822158.221710645
903	CO19	Meta	50	50	338	Puerto Rico	100.0	590	50590	4062741885.74	299476.196435	907	810	50	META	PUERTO RICO	PUERTO RICO	CM	ZONA11	DABOG	DABOGZONA11	406274.189	1104681.4015319191	799190.4490764639
904	CO09	Cauca	19	19	193	Buenos Aires	100.0	110	19110	560859277.842	108180.164895	908	122	19	CAUCA	BUENOS AIRES	BUENOS AIRES	CM	ZONA03	DACLI	DACLIZONA03	56085.928	708379.8847208353	822781.0403746195
905	CO09	Cauca	19	19	195	Toribío	91.0	821	19821	454099616.743	96120.7202083	909	126	19	CAUCA	TORIBIO	TORIBIO	CM	ZONA03	DACLI	DACLIZONA03	45409.962	762351.8834409551	822065.3696362078
906	CO15	Guaina	97	94	530	Puerto Colombia	100.0	884	94884	12973393438.9	745431.959175	910	1003	94	GUAINIA	PUERTO COLOMBIA	PUERTO COLOMBIA	CD	ZONA16	DABOG	DABOGZONA16	1297339.344	1658678.7197352282	760425.2140463161
907	CO16	Huila	41	41	302	Santa María	94.0	676	41676	477504221.072	104638.905924	911	84	41	HUILA	SANTA MARIA	SANTA MARIA	CM	ZONA13	DABOG	DABOGZONA13	47750.422	816559.938402884	820105.3505594908
908	CO09	Cauca	19	19	192	Timbiquí	92.0	809	19809	53005052.7379	31027.5612098	912	1070	19	CAUCA	TIMBIQUI	TIMBIQUI	CM	ZONA03	DACLI	DACLIZONA03	5300.505	614135.6479265994	791667.9633958148
909	CO16	Huila	41	41	302	Palermo	100.0	524	41524	681477383.484	113100.872052	913	77	41	HUILA	PALERMO	PALERMO	CM	ZONA13	DABOG	DABOGZONA13	68147.738	847924.6910577635	809909.6051349018
910	CO09	Cauca	19	19	190	Suárez	90.0	780	19780	222163533.308	59902.4448257	914	123	19	CAUCA	SUAREZ	SUAREZ	CM	ZONA03	DACLI	DACLIZONA03	22216.353	696791.5917074332	813114.5574955298
911	CO09	Cauca	19	19	193	López	74.0	517	19517	1333762913.68	205616.855135	915	112	19	CAUCA	PAEZ	BELALCAZAR	CM	ZONA04	DACLI	DACLIZONA04	133376.291	779286.9457526464	792770.2107856132
912	CO16	Huila	41	41	304	Teruel	100.0	801	41801	683967667.73	157485.988402	916	89	41	HUILA	TERUEL	TERUEL	CM	ZONA13	DABOG	DABOGZONA13	68396.767	818691.1638445132	805970.7571714325
913	CO09	Cauca	19	19	195	Jambaló	91.0	364	19364	288647432.325	77781.7359026	917	104	19	CAUCA	JAMBALO	JAMBALO	CM	ZONA04	DACLI	DACLIZONA04	28864.743	750205.6991299151	806318.7117974799
914	CO09	Cauca	19	19	178	Caldono	100.0	137	19137	442215737.61	103044.854294	918	99	19	CAUCA	CALDONO	CALDONO	CM	ZONA04	DACLI	DACLIZONA04	44221.574	730007.3237361792	803105.0492332878
915	CO09	Cauca	19	19	192	Timbiquí	92.0	809	19809	1971121755.86	220457.049683	919	125	19	CAUCA	TIMBIQUI	TIMBIQUI	CM	ZONA03	DACLI	DACLIZONA03	197112.176	614135.6479265994	791667.9633958148
916	CO08	Caquetá	18	18	169	San Vicente del Caguán	97.0	753	18753	18043014681.6	766954.467584	920	830	18	CAQUETA	SAN VICENTE DEL CAGUAN	SAN VICENTE DEL CAGUAN	CM	ZONA15	DABOG	DABOGZONA15	1804301.468	957340.7855314824	677964.971597011
917	CO09	Cauca	19	19	183	Morales	100.0	473	19473	398658991.97	116512.616131	921	110	19	CAUCA	MORALES	MORALES	CM	ZONA04	DACLI	DACLIZONA04	39865.899	700306.2119245589	800726.001493815
918	CO16	Huila	41	41	304	Iquira	100.0	357	41357	584530526.147	139331.970423	922	70	41	HUILA	IQUIRA	IQUIRA	CM	ZONA13	DABOG	DABOGZONA13	58453.053	808982.6838104344	797568.2392033366
919	CO16	Huila	41	41	303	Rivera	100.0	615	41615	518788411.413	100064.654543	923	81	41	HUILA	RIVERA	RIVERA	CM	ZONA13	DABOG	DABOGZONA13	51878.841	873759.8734332672	798260.7073859482
920	CO14	Guaviare	95	95	531	San José del Guaviare	97.0	001	95001	24246259629.4	1323893.73478	924	837	95	GUAVIARE	SAN JOSE DEL GUAVIARE	SAN JOSE DEL GUAVIARE	CM	ZONA16	DABOG	DABOGZONA16	2424625.963	1241206.9042605155	751965.5635952496
921	CO09	Cauca	19	19	180	El Tambo	100.0	256	19256	3118887614.15	255264.646595	925	101	19	CAUCA	EL TAMBO	EL TAMBO	CM	ZONA04	DACLI	DACLIZONA04	311888.761	664348.1899351123	776152.5619762419
922	CO19	Meta	50	50	339	Puerto Concordia	100.0	450	50450	919531702.424	171267.008597	926	806	50	META	PUERTO CONCORDIA	PUERTO CONCORDIA	CM	ZONA11	DABOG	DABOGZONA11	91953.17	1158056.1605973756	792102.5887098884
923	CO09	Cauca	19	19	186	Piendamó	92.0	548	19548	144096140.284	73003.4110332	927	114	19	CAUCA	PIENDAMO	PIENDAMO	CM	ZONA04	DACLI	DACLIZONA04	14409.614	720077.4567944088	790530.3685557967
924	CO09	Cauca	19	19	189	Silvia	100.0	743	19743	644614986.301	121548.271841	928	120	19	CAUCA	SILVIA	SILVIA	CM	ZONA04	DACLI	DACLIZONA04	64461.499	744660.3703602032	786677.5450391562
925	CO09	Cauca	19	19	177	Cajibío	91.0	130	19130	695942313.828	135172.535986	929	98	19	CAUCA	CAJIBIO	CAJIBIO	CM	ZONA04	DACLI	DACLIZONA04	69594.231	702865.7166975301	784682.1345667494
926	CO16	Huila	41	41	305	Nataga	100.0	483	41483	438191358.493	92557.0981723	930	74	41	HUILA	NATAGA	NATAGA	CM	ZONA13	DABOG	DABOGZONA13	43819.136	803026.3683749967	786138.7365094321
927	CO16	Huila	41	41	295	Campoalegre	100.0	132	41132	385814514.864	84720.1076129	931	63	41	HUILA	CAMPOALEGRE	CAMPOALEGRE	CM	ZONA13	DABOG	DABOGZONA13	38581.451	856408.7219664233	785182.8970733966
928	CO09	Cauca	19	19	181	Guapi	100.0	318	19318	2408087508.89	242201.520899	932	102	19	CAUCA	GUAPI	GUAPI	CM	ZONA03	DACLI	DACLIZONA03	240808.751	600516.8486898022	761355.639045797
929	CO16	Huila	41	41	304	Yaguará	91.0	885	41885	206746122.301	66820.2634537	933	92	41	HUILA	YAGUARA	YAGUARA	CM	ZONA13	DABOG	DABOGZONA13	20674.612	838585.7214004467	782940.3615610081
930	CO16	Huila	41	41	303	Algeciras	100.0	020	41020	842047008.999	151819.923418	934	60	41	HUILA	ALGECIRAS	ALGECIRAS	CM	ZONA13	DABOG	DABOGZONA13	84204.701	871813.9473504717	772892.9130044319
931	CO16	Huila	41	41	305	Tesalia	100.0	797	41797	515960071.735	99310.1555299	935	87	41	HUILA	TESALIA	TESALIA	CM	ZONA13	DABOG	DABOGZONA13	51596.007	818187.4986248758	771899.0543005767
932	CO20	Nariño	52	52	357	Santa Bárbara	95.0	696	52696	1489004366.88	253266.113171	936	48	52	NARIÑO	SANTA BARBARA	ISCUANDE	CM	ZONA03	DACLI	DACLIZONA03	148900.437	572770.8590455703	754176.9933940368
933	CO09	Cauca	19	19	196	Inzá	85.0	355	19355	777271149.658	128604.37627	937	103	19	CAUCA	INZA	INZA	CM	ZONA04	DACLI	DACLIZONA04	77727.115	767968.4298187225	769669.3080810902
934	CO19	Meta	50	50	337	La Macarena	100.0	350	50350	11026571106.4	477459.064697	938	804	50	META	LA MACARENA	LA MACARENA	CM	ZONA12	DABOG	DABOGZONA12	1102657.111	1001391.1172087867	728909.639609949
935	CO20	Nariño	52	52	357	El Charco	100.0	250	52250	1865400896.31	341827.486894	939	49	52	NARIÑO	EL CHARCO	EL CHARCO	CM	ZONA03	DACLI	DACLIZONA03	186540.09	573278.5721031622	740922.2422341096
936	CO16	Huila	41	41	304	Hobo	100.0	349	41349	173808544.875	60699.5265991	940	69	41	HUILA	HOBO	HOBO	CM	ZONA13	DABOG	DABOGZONA13	17380.854	844729.8861995499	771718.5073710359
937	CO09	Cauca	19	19	196	Totoró	90.0	824	19824	568464341.094	122831.49833	941	127	19	CAUCA	TOTORO	TOTORO	CM	ZONA04	DACLI	DACLIZONA04	56846.434	740398.069989229	763987.6887675929
938	CO20	Nariño	52	52	356	Mosquera	100.0	473	52473	603467597.545	106341.650868	942	51	52	NARIÑO	MOSQUERA	MOSQUERA	CM	ZONA03	DACLI	DACLIZONA03	60346.76	508757.09131743805	759834.2050733004
939	CO20	Nariño	52	52	351	La Tola	100.0	390	52390	496424029.462	157881.09616	943	1017	52	NARIÑO	LA TOLA	LA TOLA	CM	ZONA03	DACLI	DACLIZONA03	49642.403	531554.436740827	745316.6078670284
940	CO09	Cauca	19	19	175	Popayán	91.0	001	19001	485585764.58	118156.692177	944	93	19	CAUCA	POPAYAN	POPAYAN	CM	ZONA04	DACLI	DACLIZONA04	48558.576	714904.6840100351	765595.9778911564
941	CO16	Huila	41	41	305	Gigante	100.0	306	41306	700116320.2	113344.500018	945	67	41	HUILA	GIGANTE	GIGANTE	CM	ZONA13	DABOG	DABOGZONA13	70011.632	838098.8745682839	754707.226931148
942	CO16	Huila	41	41	297	La Plata	100.0	396	41396	1232314736.48	172645.504692	946	73	41	HUILA	LA PLATA	LA PLATA	CM	ZONA14	DABOG	DABOGZONA14	123231.474	774862.0074624402	748206.2841675822
943	CO15	Guaina	97	94	530	San Felipe	100.0	883	94883	4342048501.98	391970.802952	947	1004	94	GUAINIA	SAN FELIPE	SAN FELIPE	CD	ZONA16	DABOG	DABOGZONA16	434204.85	1737947.031074188	726502.3444748482
944	CO20	Nariño	52	52	351	Olaya Herrera	95.0	490	52490	595819802.424	142768.255252	948	50	52	NARIÑO	OLAYA  HERRERA	BOCAS DE SATINGA	CM	ZONA03	DACLI	DACLIZONA03	59581.98	524189.63043658034	733955.6956469308
945	CO09	Cauca	19	19	191	Timbío	90.0	807	19807	303566546.669	76914.8764209	949	124	19	CAUCA	TIMBIO	TIMBIO	CM	ZONA04	DACLI	DACLIZONA04	30356.655	700576.3422196477	753799.4490221086
946	CO16	Huila	41	41	306	Paicol	100.0	518	41518	183021235.497	65986.5096777	950	76	41	HUILA	PAICOL	PAICOL	CM	ZONA13	DABOG	DABOGZONA13	18302.124	811996.3563475979	756997.3574534885
947	CO20	Nariño	52	52	356	Francisco Pizarro	100.0	520	52520	626086015.713	150327.681737	951	52	52	NARIÑO	FRANCISCO PIZARRO	SALAHONDA	CM	ZONA06	DACLI	DACLIZONA06	62608.602	495479.2617972122	731761.6882884215
948	CO09	Cauca	19	19	197	Sotará	90.0	760	19760	472693827.29	139419.061024	952	121	19	CAUCA	SOTARA	PAISPAMBA	CM	ZONA04	DACLI	DACLIZONA04	47269.383	714411.321757317	739947.4416484842
949	CO09	Cauca	19	19	196	Puracé	90.0	585	19585	621943781.92	106614.932864	953	128	19	CAUCA	PURACE	COCONUCO	CM	ZONA04	DACLI	DACLIZONA04	62194.378	732842.2647391979	738065.6954875834
950	CO09	Cauca	19	19	198	Argelia	100.0	050	19050	407910248.585	99080.980576	954	95	19	CAUCA	ARGELIA	ARGELIA	CM	ZONA05	DACLI	DACLIZONA05	40791.025	643485.5960037232	743349.1855469864
951	CO16	Huila	41	41	306	Agrado	100.0	013	41013	250341518.296	79262.317984	955	989	41	HUILA	AGRADO	AGRADO	CM	ZONA14	DABOG	DABOGZONA14	25034.152	814439.984344137	744053.993122971
952	CO08	Caquetá	18	18	168	Puerto Rico	100.0	592	18592	2734560495.23	273494.966763	956	828	18	CAQUETA	PUERTO RICO	PUERTO RICO	CM	ZONA15	DABOG	DABOGZONA15	273456.05	883878.5284501496	699971.898841508
953	CO09	Cauca	19	19	185	Patía	88.0	532	19532	759383310.191	169868.079834	957	113	19	CAUCA	PATIA	EL BORDO	CM	ZONA05	DACLI	DACLIZONA05	75938.331	665177.6051806	730556.9531131246
954	CO15	Guaina	97	94	530	Pana Pana	100.0	887	94887	10622677296.3	640576.583819	958	1005	94	GUAINIA	PANA PANA	CAMPO ALEGRE	CD	ZONA16	DABOG	DABOGZONA16	1062267.73	1553907.842559645	706509.7406643972
955	CO16	Huila	41	41	306	Pital	100.0	548	41548	221557189.08	100754.471029	959	79	41	HUILA	PITAL	PITAL	CM	ZONA14	DABOG	DABOGZONA14	22155.719	805246.2820608522	738133.0118099204
956	CO09	Cauca	19	19	197	Rosas	100.0	622	19622	168391703.341	80707.3690124	960	116	19	CAUCA	ROSAS	ROSAS	CM	ZONA05	DACLI	DACLIZONA05	16839.17	695852.1665074438	742270.8743275142
957	CO16	Huila	41	41	296	Garzón	90.0	298	41298	541398779.142	112703.284396	961	66	41	HUILA	GARZON	GARZON	CM	ZONA14	DABOG	DABOGZONA14	54139.878	834065.8835907856	734293.3581676957
958	CO20	Nariño	52	52	356	Roberto Payán	95.0	621	52621	1197652001.83	177581.697948	962	54	52	NARIÑO	ROBERTO PAYAN	SAN JOSE	CM	ZONA06	DACLI	DACLIZONA06	119765.2	516374.29586750927	706329.7629703953
959	CO09	Cauca	19	19	197	La Sierra	100.0	392	19392	286119319.188	93531.6039337	963	105	19	CAUCA	LA SIERRA	LA SIERRA	CM	ZONA05	DACLI	DACLIZONA05	28611.932	698976.022036189	734616.706155847
960	CO08	Caquetá	18	18	167	El Doncello	100.0	247	18247	1736069956.7	267173.832272	964	823	18	CAQUETA	EL DONCELLO	EL DONCELLO	CM	ZONA15	DABOG	DABOGZONA15	173606.996	865909.9111801017	680420.0762388896
961	CO14	Guaviare	95	95	533	El Retorno	100.0	025	95025	8755430418.84	1036465.91013	965	1028	95	GUAVIARE	EL RETORNO	EL RETORNO	CM	ZONA16	DABOG	DABOGZONA16	875543.042	1278962.643049209	704655.7242454237
962	CO16	Huila	41	41	307	La Argentina	100.0	378	41378	304128910.567	101179.287336	966	72	41	HUILA	LA ARGENTINA	LA ARGENTINA	CM	ZONA14	DABOG	DABOGZONA14	30412.891	763676.827182786	732307.9613805597
963	CO09	Cauca	19	19	198	Balboa	100.0	075	19075	426634439.992	97729.4085376	967	96	19	CAUCA	BALBOA	BALBOA	CM	ZONA05	DACLI	DACLIZONA05	42663.444	649738.8908133265	724757.3420657936
964	CO16	Huila	41	41	307	Tarqui	100.0	791	41791	389256943.455	88657.0237598	968	86	41	HUILA	TARQUI	TARQUI	CM	ZONA14	DABOG	DABOGZONA14	38925.694	798393.9979706996	727534.3869679531
965	CO20	Nariño	52	52	356	Maguí	88.0	427	52427	3598202763.32	261480.955131	969	56	52	NARIÑO	MAGUI	PAYAN	CM	ZONA06	DACLI	DACLIZONA06	359820.276	569905.3514203602	704295.4246886584
966	CO16	Huila	41	41	309	Oporapa	100.0	503	41503	259370872.213	73869.6950896	970	75	41	HUILA	OPORAPA	OPORAPA	CM	ZONA14	DABOG	DABOGZONA14	25937.087	781345.8544284228	721060.1027182125
967	CO20	Nariño	52	52	358	Leiva	100.0	405	52405	567625320.118	128411.519409	971	47	52	NARIÑO	LEIVA	LEIVA	CM	ZONA05	DACLI	DACLIZONA05	56762.532	633230.0159464809	708698.4767695145
968	CO09	Cauca	19	19	182	La Vega	100.0	397	19397	512761395.429	105810.470904	972	106	19	CAUCA	LA VEGA	LA VEGA	CM	ZONA05	DACLI	DACLIZONA05	51276.14	696282.9816614958	719748.861436225
969	CO08	Caquetá	18	18	166	Florencia	100.0	001	18001	2025564911.53	227725.316977	973	818	18	CAQUETA	FLORENCIA	FLORENCIA	CM	ZONA15	DABOG	DABOGZONA15	202556.491	828642.4563422891	684139.8466226917
970	CO16	Huila	41	41	309	Saladoblanco	100.0	660	41660	393982701.376	93349.5890553	974	82	41	HUILA	SALADOBLANCO	SALADOBLANCO	CM	ZONA14	DABOG	DABOGZONA14	39398.27	763127.2962837671	719859.6843113429
971	CO16	Huila	41	41	308	Guadalupe	100.0	319	41319	447246599.624	90263.6410713	975	68	41	HUILA	GUADALUPE	GUADALUPE	CM	ZONA14	DABOG	DABOGZONA14	44724.66	821567.1300769843	713811.5229251063
972	CO16	Huila	41	41	299	San Agustín	94.0	668	41668	1473418130.59	182925.060362	976	83	41	HUILA	SAN AGUSTIN	SAN AGUSTIN	CM	ZONA14	DABOG	DABOGZONA14	147341.813	738029.264096359	697720.8482669237
973	CO16	Huila	41	41	306	Altamira	100.0	026	41026	169100453.173	68654.1333316	977	61	41	HUILA	ALTAMIRA	ALTAMIRA	CM	ZONA14	DABOG	DABOGZONA14	16910.045	808221.2521158649	718780.9400216407
